type,entryIndex,entryTime,entryPrice,stopPrice,peak,activated,exitIndex,exitTime,exitPrice,grossPnlPct,netPnlPct,commissionPct,durationMinutes,reason
long,87345,1782834300000,58676.94,59250.895000000004,58796,false,87346,1782834360000,59250.895000000004,0.9781610970169913,0.8781610970169913,0.05,1,stop
long,87366,1782835560000,58609.99,59239.572857142855,58632,false,87367,1782835620000,59239.572857142855,1.0741903507283612,0.9741903507283612,0.05,1,stop
long,87416,1782838560000,58570,59239.572857142855,58570,false,87417,1782838620000,59239.572857142855,1.1432010536842332,1.043201053684233,0.05,1,stop
long,87427,1782839220000,58598.14,59235.90607142857,58618.65,false,87428,1782839280000,59235.90607142857,1.0883725514642169,0.9883725514642169,0.05,1,stop
long,87480,1782842400000,58462.01,59240.32821428571,58462.01,false,87481,1782842460000,59240.32821428571,1.3313230494225416,1.2313230494225416,0.05,1,stop
long,87487,1782842820000,58444,59240.32821428571,58458,false,87488,1782842880000,59240.32821428571,1.362549131280736,1.262549131280736,0.05,1,stop
long,87721,1782856860000,58695.38,59502.05321428571,58710,false,87722,1782856920000,59502.05321428571,1.3743385157157422,1.274338515715742,0.05,1,stop
long,87734,1782857640000,58736.01,59502.05321428571,58741.89,false,87735,1782857700000,59502.05321428571,1.3042139128716945,1.2042139128716944,0.05,1,stop
long,87827,1782863220000,58643.87,59504.514642857146,58650,false,87828,1782863280000,59504.514642857146,1.4675781848250182,1.3675781848250181,0.05,1,stop
long,87835,1782863700000,58646.02,59504.514642857146,58648.5,false,87836,1782863760000,59504.514642857146,1.4638583195537385,1.3638583195537384,0.05,1,stop
